Function,Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64,Feature_65,Feature_66,Feature_67,Feature_68,Feature_69,Feature_70,Feature_71,Feature_72,Feature_73,Feature_74,Feature_75,Feature_76,Feature_77,Feature_78,Feature_79,Feature_80,Feature_81,Feature_82,Feature_83,Feature_84,Feature_85,Feature_86,Feature_87,Feature_88,Feature_89,Feature_90,Feature_91,Feature_92,Feature_93,Feature_94,Feature_95,Feature_96,Feature_97,Feature_98,Feature_99
v0,8.810623e-05,-0.0015926909,0.0033465568,0.0025206774,0.0045568077,0.0020423084,-0.004209131,0.0017434922,0.002372267,0.0032800236,-0.0015921902,0.0025343623,0.0026360166,0.001290522,-0.0002335819,-0.0029342931,0.0017089895,0.004887451,0.002489777,-0.0013739555,0.0034243849,0.0013661048,0.0015452591,0.0022175221,-0.0024165704,-0.0013014661,-0.001227072,0.0023556042,-0.0012599295,-0.0051012808,0.0008936216,0.00086744246,0.0043804063,0.0029201007,0.002863027,-0.004188971,0.0041800304,0.0013659415,0.0037624065,-0.0045112288,0.00042021592,0.005085611,0.0024442005,-0.004021366,0.0027540268,-0.0035481488,0.0023999407,-0.0006220834,-0.00024442427,-0.0019446044,0.003515229,-0.004385244,0.0021544038,0.0025018519,0.002452565,-0.0033583206,-0.0050146454,0.0028677217,-0.0015753553,0.0047573033,-0.002907975,0.0015293402,-0.0042465385,-0.0003533373,0.0021871757,-0.0022940417,0.0017604295,0.00046336712,0.0044363975,0.0001301882,-0.00011512286,-0.004406264,-0.0029510707,-0.000623497,-0.00055718794,0.0044242404,0.0015604184,-0.0033129281,0.002631173,-0.00415153,0.0040698345,0.004201713,-0.00031630846,0.0052301576,0.004132142,-0.00042027465,0.00097201404,0.0035510736,-0.004860863,-0.0033144664,-0.00084080576,3.198456e-05,0.004093493,0.0034692963,-0.002247526,0.0011738224,-0.0026743612,0.0023571828,0.0012958924,0.0048040156
v1_1,0.0043400954,-0.0039311405,0.004644739,-0.0036374547,-0.0032195405,0.0014137736,-0.0015800445,0.001476687,-0.00065535854,0.0016497296,0.003576377,-0.0022178036,0.0048759202,0.0025756974,0.004726313,0.0008991799,0.0033011658,0.0013917976,-0.0020167117,-0.0009804599,-0.0044842972,0.0026558351,-0.003303367,0.0016501503,0.0043240422,-0.0027850494,0.0036771009,0.0029775081,0.002925706,-0.0010758473,0.0010206139,-0.0033307797,-0.00095329585,-0.0016835575,0.0049763923,-0.0026742406,0.004406609,0.004197184,-0.0044597927,0.0036469593,-0.0031412719,-0.0038129725,0.0022942242,0.004399782,0.003724653,-0.0030759808,0.0016102924,0.0011359423,-0.0006585399,0.0007474351,0.0028238727,-0.0006222904,-0.0032107907,0.00077613426,-0.004599034,0.0007843257,-0.004052938,-0.0009265899,-0.0051660184,0.00471773,-0.0028658155,0.0027452626,0.0012008274,-0.0020885137,-3.1477484e-05,-0.00097389607,-0.002223624,0.0047634924,-0.0036474746,-0.001934201,0.001908136,0.0018511529,0.00046002548,0.00500155,0.0014184301,0.0012028426,-0.0020206487,0.0008476403,-0.0040999856,0.0014706693,-0.0038329253,0.0019368747,-0.0032000085,-0.0021365718,-0.0027323046,-0.00088969024,-0.0010111595,-0.00290627,-0.0042526484,0.0047698617,-0.002114578,0.0029746916,0.0016904314,0.0026255667,-0.0022099642,0.0036631816,0.0033929169,-0.0036241163,0.0021080524,0.0025883801
hide,-0.0010552767,0.0043146475,-0.0011811011,-0.0023813557,-0.0029358943,-0.0040820157,0.0015873255,0.0020706179,-0.0025698224,-0.0029906728,0.0012092505,-0.004494188,0.0017501177,-0.0008111031,-0.0027850345,0.002346371,0.0047300905,-0.0005608986,0.001594683,0.0041828584,0.004494434,0.002251934,0.0015729988,0.002276921,1.5777292e-05,-0.00090272375,0.0006978907,-0.00022006781,0.003201977,0.0018449695,0.0040814904,-0.0036579482,-0.00083397917,-0.0039456,0.0005374957,0.00024147137,0.0024415122,0.0046689427,-0.00068919413,0.0013094724,0.0017530831,0.0011193829,0.0033853054,-6.19275e-05,-0.00031292578,0.0021851605,0.0025435607,0.004689305,-0.00047865938,0.0029316533,-0.0011093625,0.005031022,-0.0015879764,-0.003591966,0.0013470656,-0.0018828044,0.004342648,-0.00022292859,-0.0014795632,0.0036958493,0.0047662007,-0.004129786,-0.000111760746,-0.0031600106,0.00347543,-0.004267191,-0.0043833777,-0.0035597098,0.001525984,0.0011288124,0.0017561994,0.002433051,0.003286012,-0.0015022161,0.00033526457,-1.8714223e-05,0.0016577732,0.003403087,-0.0045488076,0.001966262,0.002144069,0.00064629415,0.002154731,-0.003256536,-0.002522212,0.0036793672,-0.002585362,0.003222828,-0.00048270109,-0.002581969,0.0025750205,0.00216056,-0.0005179078,-0.00046716837,-0.0005286761,9.8069046e-05,0.0044075553,-0.0025833703,-0.00029570048,-0.0027286632
show,-0.0047899666,0.0020243495,-0.0016183642,0.00301257,0.0031818575,0.003223668,4.132171e-05,-0.003617441,-0.00083115563,0.004831388,-0.0010151895,0.0041620824,0.0030151934,0.0037740846,0.0022971123,0.0022104753,0.0001347741,-0.0024971557,-0.0031382244,-0.002421883,-0.0016746216,-0.0039322963,-0.002501486,0.002447498,0.0034436814,0.0011426145,0.00091670227,0.0016649439,0.0037093686,0.002148743,-0.0021453446,-0.0016831474,-0.00094178447,0.0032047238,0.0014599136,-0.0014333875,-0.003673662,0.0036839868,0.003303488,0.00016459078,-0.0023131666,-0.0020622443,-0.0028789944,0.0043431073,0.0038250317,0.0018068973,-0.0023603032,-0.0039678756,-0.0007124295,0.0020199574,0.0046834555,-0.001101334,0.0029952172,0.0039277347,0.0046824473,0.002368065,0.0031162342,0.0033542856,-0.0040892144,0.0035075624,-0.00016384445,0.004578257,-0.0029245836,-0.0015533279,-0.0024069312,-0.0021512269,0.0028980474,-0.00031999097,-0.000532498,-0.0016560289,0.00441579,-0.004474037,-0.0041402206,-0.0035794922,-0.003934076,-0.0034580333,0.00071973045,-0.003765816,0.0012445996,5.987207e-05,-0.0011215379,0.0040928903,0.0020087194,-0.0006644042,-0.002610618,0.0027094078,0.00387486,0.0037925467,-0.004656804,-0.0033899562,-0.0040826253,0.0015240856,-0.0042636353,0.0049623535,0.0020503893,3.0024716e-05,-0.0006793094,-0.0010894212,-0.0030612727,-0.004844321
divideByAmount,0.0016766158,-0.0012936294,0.0034243932,0.005015111,0.0010198334,0.00096859084,0.00013700896,-0.001972508,-0.00022629787,0.0032306137,0.0035960062,-0.0037817308,0.0037777557,-0.0043208436,0.0010794441,-0.0017626828,0.003671097,-0.0018445057,-0.0008861906,-0.004257294,-0.0010204448,-0.0010933469,-0.0020569824,-0.0036920677,-0.0020397787,0.0032390917,-0.0012982154,-0.00094630866,0.0039318893,-0.004876902,0.0042930664,-0.0018350015,-0.0010574225,0.0035075215,0.003687845,0.0020116684,0.004587464,0.00016179265,-0.0021148445,-0.0013518251,-0.0041373163,-0.0045527737,0.0045070234,0.003775301,0.0040224693,-0.0040396363,-0.0026343835,-0.002320821,-0.0015470654,-0.0028459625,-0.0014228655,0.0005358194,-0.0039235423,0.0024283458,-6.961209e-05,0.00223977,-0.004962078,0.00341245,0.0011816468,-0.0010377109,0.0010268647,-0.00012748092,-0.00031143325,-0.00044403007,-0.005237774,-0.00062604476,-0.0008258122,-0.0011228581,0.0043051173,0.0012882412,0.00096435833,-0.0011218102,-0.004896381,0.00022936516,-0.0024194655,0.0023996732,-0.0027973878,-0.0047740894,-0.0033057085,-0.001878689,0.0048049428,-0.002711643,0.004773578,0.004786549,-0.0005591515,-0.002322604,0.00074009213,-0.0004884488,0.0017099222,-0.0030114045,-0.0032879845,-0.0023569185,-0.0009217735,-0.0005342828,-0.0032458438,0.0036488,0.0021140585,-0.002036197,-0.0041165794,0.00050207076
invert,-0.0012944265,0.0027650213,-0.0007336551,-0.00048463503,0.0013818182,-0.003464351,0.0030434662,0.0026875925,-0.001516357,-0.0030966396,-0.0027342825,0.0022394254,0.002680027,0.004619783,-0.0018025978,0.004510846,0.0049543264,-0.002002988,-0.0047268174,0.0026195014,0.001342973,-0.003299783,0.00027425788,-0.004567342,-0.001777001,-0.0023770493,0.0030386625,0.0032976419,0.0008797931,-0.0015166907,-0.0036452028,9.458317e-05,0.0033834763,0.0022367935,-0.0035711802,-0.0045500975,-0.0042039473,0.0012924194,0.0023095384,-0.003453333,-0.0006957761,0.0029182564,-0.0044935094,0.002038599,0.003663052,0.0026978722,0.0037321572,0.004014125,-0.002055338,-0.0012072573,0.0014568182,-0.0019295011,-0.0005383103,0.0034775625,-0.0022652894,0.002852102,-0.0004798316,0.0024696826,-0.00368535,-0.0047613843,-0.0045450977,0.00043182695,-0.0045232954,-0.0014864149,0.00087418914,-0.0018554319,-0.00045083754,0.001486603,-9.3660376e-05,0.001256817,-0.0034809823,0.0024333247,-0.0028941007,-0.0043037115,-8.478985e-05,0.00072424975,-0.0023390725,0.001787889,0.0037382601,0.002748724,-0.00017920001,-0.001967437,0.00038419146,-0.0019006886,-0.003711875,0.00018446858,0.0028148373,0.0031710516,0.0045110206,-0.0019972692,-0.0020960919,0.002731172,0.0034743047,-0.00038403636,0.0002557912,-0.0017645058,-0.003614363,0.0023659447,-0.0041777506,0.0028596262
updateFromSystem,-0.005072546,-0.003429581,0.0039643324,0.0018671509,0.0009993538,0.0033365714,0.0014005626,0.0006338025,0.0010070073,0.00090963277,-0.00023981565,0.0039368887,0.0011102664,7.729655e-05,-0.0043045306,0.0019713945,-0.0042456603,0.0043567745,0.004138877,-0.00022607399,0.002020543,-0.00013995373,-0.0023875218,-0.0031034152,0.0037311641,0.0033747808,-0.005021535,-0.0021087162,0.001127433,0.0026431931,0.0042063124,-0.0037456057,-0.0019452813,-0.0031185902,0.0020155788,0.00048137724,-0.0005735572,0.0014323434,-0.0035055443,-0.0036834595,-0.003803924,-0.004566155,-0.0046476643,0.002411791,0.0019069507,-0.00063508016,6.0524373e-05,0.0038446437,-0.0019371951,-0.0005290974,0.0036363539,-0.0029473344,0.00056025194,-0.004419004,-0.0022351614,-0.003439878,0.0045170174,4.5797526e-05,-0.00048328948,0.00081503397,-0.004216849,0.001162924,0.0012082285,-0.00051355874,0.0029762497,-0.0036850518,0.0026705486,-0.003932399,0.0010225434,0.0048947628,-0.0007666723,0.0026749657,-0.0010485466,-0.005255716,0.003865709,0.0032461297,-0.0032528213,0.0034214235,0.0037992017,-6.497531e-05,0.0030399642,-0.001407071,-0.0030232752,-0.00025519132,-0.0010679023,-0.00321439,-0.004971211,0.003772423,-0.0042105913,-0.00040478507,-0.0022717414,0.0023115936,-0.00410676,0.0029842178,0.0021403271,-0.0035781492,-0.0041128085,0.0006519977,0.004081083,0.004057552
addSingleError,-0.004373967,-0.00074640906,0.0013494422,0.0023872526,0.0025884162,0.00041743036,-0.0046918876,0.0004402164,0.001231651,-0.00016657237,0.0016682756,-0.0020336942,0.0010510157,-0.001523152,-0.0016310331,0.0032116503,-0.0006860309,0.0016092546,-0.0038684472,0.0010352993,0.0030503415,0.004337208,0.00394543,0.0030256412,-0.0011430219,-0.00035691488,-0.0017595163,-0.0049811024,0.0009739105,0.003693794,-0.0027747776,-0.003020091,0.0049240086,0.00040479124,0.004538054,0.0002179436,0.0046352623,0.0026049379,0.0012529424,-0.0020160065,0.0026341407,-0.0022709067,0.000565433,-0.0029372494,0.0004321017,-0.00013941978,0.0048713856,0.0013718571,-0.000896739,0.0029799608,0.0032023299,-0.0044711414,0.0019435465,0.00051079085,0.0029725165,0.0018280857,0.004521692,-0.001933928,0.0033804225,0.0031803655,-0.004429168,0.0025389069,-0.0010148084,0.0008663253,-0.0017497981,0.0019387933,0.0003720478,0.0035194305,0.0045102797,0.0032210425,-0.002175064,-0.0033404871,0.0017566129,-0.00084607204,0.0038717957,0.002698785,0.0035086204,0.0013963488,-0.0010553261,0.0005141342,0.00074649596,-0.0033844872,0.004166979,0.00062805164,0.0026734027,0.00020171134,0.0024111164,0.0040657767,0.0016125864,0.0030037472,0.004233243,-0.0013451176,0.0016736021,0.0010743317,-0.004382774,-0.0024896022,0.0032351643,-0.0019266893,0.00140217,-0.0036113653
displayReadableRows,-0.0043522012,0.0036153027,-0.004820635,-0.0031210326,-0.0012527418,-0.001484589,-0.0038830678,0.0017322432,0.002477701,0.0015225563,-0.0019816759,-0.003141108,-0.0019523272,-0.004551905,-0.0034529574,-0.0005244774,0.0020175555,0.0014822898,-5.0950308e-05,0.0010904227,0.0006078998,-0.0023296364,-0.0044049197,-0.004997961,-0.0014010817,-0.00041291743,-0.004950128,-0.004589132,-0.00039358545,0.000321221,0.0036411951,-0.004246796,-0.0016455177,5.1041836e-05,0.0015599558,0.0024241023,-0.0030201534,0.0041485084,0.0032863952,-0.0009537784,-0.0019613043,0.0029599457,-0.0015785538,-0.005116846,0.00029644533,0.004466897,-0.001446864,0.0024058747,0.0009800666,0.003920756,0.0040810816,0.0011391897,0.0028407855,0.00011529382,0.0023232058,-0.0014549568,-0.0004047775,-0.00061571563,0.00024077042,-0.0025767859,-0.0033296794,0.0010611244,0.0026204642,-0.0024738687,-0.004505999,0.003544187,-0.0029263557,0.0009411874,-0.004768092,0.0008873118,-0.0031116595,-0.0026439629,0.0040528136,0.0031321049,-0.0018631718,0.0021331003,0.0018847871,-0.0023856263,0.003115945,-0.003610103,0.0036764077,-0.0018742563,-0.0011215876,0.0038168207,-0.0038851814,-0.0011011317,-0.00066094205,0.0029931834,0.0018314398,-0.0025633837,-0.0027591214,0.001379151,0.0041757417,0.0013891369,0.0025123714,0.004092439,0.00048760264,-0.0019084285,-0.0005561959,-0.0009210183
displaySystemInformations,0.0034942634,-0.004076478,-0.0023170705,0.0030340932,-0.0017233355,0.000576126,0.004111603,-0.002132143,0.0008551271,0.002873682,-0.0034157815,0.0041729566,0.0043696673,0.0025464701,-0.0041729487,0.003331758,0.0031020292,0.0041044164,0.0036540371,0.0020352686,0.004650283,0.0030546987,-0.0010111548,-0.0009800007,0.0044326736,-0.002428115,-0.0016411849,-0.00045127483,-0.0047704494,-0.0036692359,-0.0019555946,-0.0005266227,0.003570762,-0.001393171,0.004718184,-0.0006268857,-0.0049697002,-0.0006626935,0.0019283843,-0.0009364602,0.0014417083,-0.002784064,-0.0029928314,-0.0048302677,-0.0020021326,0.004331957,-0.0032585438,5.774822e-05,0.002611024,-0.0027141296,0.0006796165,0.004068042,-0.0024669012,-0.0007770403,-0.0044591553,0.005197629,-0.0019824768,-0.0035549426,-0.003925628,-0.00037830183,0.00071267394,0.002048944,0.00041292884,0.0046081305,-7.509714e-05,-0.004231848,-0.00015837092,-0.0009831634,0.0023958143,0.0050290884,0.0015046375,-0.0011989911,0.002760144,-0.00021223117,-0.003307989,0.002815773,-0.0043884376,0.004384566,-0.00055417226,0.00029178298,-0.0030976778,0.0035056355,0.0013922162,-0.004294276,0.0032417171,-0.0043768603,0.0026706823,-0.0028265512,0.0023922676,-0.00024026883,-0.004037189,0.00031324648,-0.0027978383,0.0042791814,-0.003330052,0.00027539712,-0.0011943589,-0.003611292,0.0008935685,-0.000628215
minimizeGoal,0.004435742,0.001289662,0.0027388171,-0.0003351924,0.002927166,-0.0049357894,-0.003096537,-0.00458501,0.00054067804,0.0023655347,0.0014394411,0.0039286627,0.00018657625,-0.0027487031,0.0047915266,0.0007528724,0.0035633852,-0.0022296337,-0.003125674,-0.0035554676,-0.0014952695,0.0040036966,-0.002891318,0.0044630165,0.000721672,0.0040767887,0.003729787,-0.0017669726,-0.0013397101,0.0047529084,0.0035147213,0.0001763779,-0.0026224386,-0.0031132721,0.0045850654,-0.0049035763,-0.0015813893,-0.0051728874,0.0016412992,-0.0012221696,-0.004723864,-0.0039190436,-0.004768889,0.00019365316,-0.0011747677,4.014712e-05,0.002521857,0.00021411302,0.0035934157,-0.0029610177,0.0022255657,0.00017830187,0.00092540594,0.0015830335,-0.003886251,0.0035154852,-0.00035800808,-0.0038032718,0.000704855,-0.0032760184,0.0010393012,-0.0027889644,0.00070969795,-0.0051715206,-0.0031500617,0.0010766746,-0.003230635,-0.0015160472,0.0034863108,-0.001761643,0.004054908,0.005183193,-0.0041747354,-0.002624103,0.0008971511,0.0003524632,-0.0044565136,-0.002010724,-0.0022456178,0.0050916853,0.0030820218,-0.00039321466,-0.0017096762,-0.0033921464,0.001132474,0.0018713326,-0.003743594,0.00020327052,-0.003070862,0.0023691386,0.0014895692,0.001353737,-0.00021741711,0.003880857,-0.0038651463,-0.002983168,0.0022521364,0.00019657431,-0.0016369079,-0.00027460736
clearStrengths,-0.0048700054,-0.0036381755,0.00033111777,-0.004249635,0.0044366987,-0.0009681488,-0.0020979743,-0.0035721615,0.0034238568,-0.00035951397,0.002441941,0.0009403783,0.0036005194,0.00062893506,0.0024584748,0.0022068818,-0.0020476414,-0.0033661814,0.0025253654,-0.0018892337,0.00097534026,0.0049146013,-0.0026677717,-0.00380084,-0.0023875989,-0.0031979443,0.00085905567,-0.005188642,-0.0019554282,-0.0032605585,0.002674639,0.0014836015,-0.0048315893,-0.002888568,0.0027023375,0.0043309154,-0.0028239174,0.00069215667,-0.0023278897,0.0017219653,-0.0042063403,-0.0005506787,-0.0024933899,-0.0017436998,-0.0026336089,0.0019098116,0.0001622932,0.003965393,0.0016071933,0.0021242814,0.0011779419,0.00028822615,0.00027338913,-0.002443552,0.0032152357,0.001974258,0.0009892895,0.002049097,0.003141008,-0.0025847494,-0.0025442177,-0.0009775731,-0.002208606,0.0010500737,0.0020583863,0.00096465106,-0.004016915,0.0035551647,-0.0014799292,0.0036977574,-0.00026971675,0.0024934956,0.0036360852,-0.0029049125,0.0002988356,0.0032535312,0.003757537,-0.00023710846,0.0037455836,-0.0036522546,-0.0005993675,-0.004082909,-0.001661942,0.00517004,0.0043172017,-0.003865899,-0.0026445484,-0.00040447674,7.239499e-05,0.0035419746,-0.0047794036,-0.0045079454,0.0030506856,0.0028857084,0.00031447434,-0.0030085207,-0.0021029348,0.0016297362,0.002983852,-0.0020057845
setRelativePositioning,0.0046134503,0.004468369,0.0034990136,-0.0048276265,0.002439766,0.0017780147,-0.0006955411,0.0015312557,0.00022635792,-0.004452386,0.00042275866,-0.0049676765,0.004108686,-0.0027993356,-0.0048844507,-0.0029773752,0.0027118728,-0.0036609743,0.0005028469,0.002177756,-0.0032626172,0.004928801,1.8947465e-05,-0.0026808348,0.004361678,0.0028789288,-0.004831113,-0.0035315251,-0.0036131158,-0.004961414,-0.0033583697,0.0019718362,-0.003167904,0.0021863852,-0.004815413,0.0038214955,0.004305469,-0.0025000107,-0.0007046846,0.0040831566,-0.004221422,0.0025935806,0.0006143367,-0.0017954103,0.0027962977,0.0025663616,0.0013110843,-0.0009211634,0.0045817574,0.001414671,0.002018838,-0.0011903899,0.0006673824,0.0015795836,-0.0006185332,-0.0023941572,-0.004969158,0.00050952594,-0.0018873774,-0.0031053894,0.0041601607,0.0018026452,-0.0029783333,0.0037357532,-0.005001215,0.004770582,-0.0033996722,-0.0048102615,-0.0005053568,0.0024757925,-0.004804747,-0.0026316403,0.0041742283,-0.002430081,-0.00037950854,-0.0026678473,-9.475586e-05,0.0023912932,-0.0025752808,0.004597922,-0.0036678943,-0.0010078829,0.0012668958,0.00025292436,-0.0040813913,-0.0032527267,-0.0045281504,0.0012948714,-0.0047773784,-0.0028298635,0.0011443073,-0.0010282424,-0.003373745,-0.00028604135,0.0008404515,-0.003119976,0.00045557166,-0.0033025355,-0.0009520637,0.002747753
addWidgetsToSet,0.0016878494,0.001383546,0.0016829371,-0.0002904618,0.0044320263,0.003069639,0.00090475805,0.0049092425,-0.0038098325,0.000928996,0.0025910812,0.0034541287,-0.002345808,-0.000372193,-0.0049617263,0.0013782243,0.0034033188,-0.003014805,4.5704368e-05,0.0013498041,0.0021391937,-0.0045143003,-0.0031712188,-0.0044808467,-0.0014485328,-0.0041734544,-0.004885286,0.0020813704,0.0047783116,-0.00022315262,0.005016366,-0.002282873,-0.0049063917,-0.0023759091,-0.0039895363,0.0013124173,0.0023471043,-0.0014664405,0.0031882515,-0.0010879642,0.003969758,0.003978636,0.0017459412,0.001056308,0.0013552129,-0.0012748481,0.0015128586,-0.0018469855,0.00030498847,0.0041139754,-0.0030793485,-0.0011939015,0.0038115117,-0.00034927824,0.0032547775,-0.0011797048,-0.00041882196,0.0023286878,-0.0036993758,0.0026942876,-0.0029510462,0.0012191345,-0.0003567687,0.0017378173,-0.004651333,0.0015286907,0.00068943464,-0.0017350102,0.0031100106,-0.0008796631,0.0025349385,-0.0018363462,0.003596202,0.0031326527,0.0027110712,0.003390623,0.0029028151,0.001964266,0.0048919655,-0.003202673,0.0033247638,0.0035253419,0.0014912301,0.0041390406,0.0021745672,0.0018503919,-0.0030430183,-0.00018709346,0.00047457154,0.0028404463,-0.00021712355,0.0025941,0.00058346026,-0.002836965,-0.0006604585,-0.0013087661,-0.00025768206,-0.0002646967,6.456287e-05,0.0023209234
updateUnresolvedWidgets,-0.003950576,-0.0043949797,0.0020027666,0.0023564647,-0.0028051385,-0.0019397468,-0.0011467889,0.0018919625,-0.00016096748,-0.0028823568,0.0047168857,-0.004623769,-0.0029467954,0.0006829142,-0.0050065336,0.0049528354,0.0026461259,0.0016576379,0.0028061266,0.002544918,-0.004628491,0.0037026969,0.0021084812,-0.0027573358,-0.002453353,0.00049237564,0.0027899481,-0.0043459446,-0.00055637595,0.00052136724,0.0012899986,-0.0012761434,-0.0037747887,-0.0035527435,0.004618464,0.0011926268,0.004894819,0.0010529784,-0.002816436,-0.002344795,-0.0036001464,0.0025742608,-0.0015046851,-0.002971369,0.0026445938,-0.0016400499,-0.00049819914,-0.00029415768,-8.047534e-06,0.0019497761,-0.0024516368,-0.0044198213,0.00021179493,-0.0025429244,0.0025310975,-0.00044702084,-0.0043187654,0.0007586027,-0.00018783382,-0.004671941,9.283792e-05,-0.0009417736,-0.0031734128,0.002741577,-0.0037779647,0.0035922667,0.0007048701,-0.0015512764,-0.00040379644,0.0025847265,-0.0005499108,0.0011671033,-0.0032676111,-0.0029916926,-0.0025111525,0.00082196336,0.0016594735,0.0020542988,0.0013415372,-0.002435269,0.0013267437,0.0020676334,-0.0014664714,-0.003016209,0.0016160108,-0.0035078507,0.0011194599,0.0037702848,0.005057995,-0.0027544105,0.0010272537,0.00092642795,-0.001940766,0.0029856286,0.0017294401,-0.0041504498,-0.0014068788,0.0036609378,0.0034358366,0.00063563365
grow,-0.0019967312,0.00029864957,0.0007297321,0.0018293404,-0.0044693206,-0.0031970728,0.00020105609,0.002808594,-0.002663006,-0.002643234,-0.004882105,-0.0038559427,-0.0035782056,-0.0043160687,0.0016664378,0.0009047497,-0.004775404,-0.0049673123,0.0023480703,-0.004446876,0.00013904506,0.0034962902,-0.0029204253,0.0033480078,-0.0018238137,0.004407607,0.00421987,0.0030087237,0.003708632,-0.0032593952,0.004539825,-0.0019612978,-0.0024864082,-0.003782396,0.0028185132,-0.0044368478,0.0028458717,0.0023395948,-0.0017657023,-0.0010133353,0.0005871001,0.0023863679,0.0010301002,-0.003457138,0.0004526456,0.0021373257,-0.004030559,0.0023620906,0.0012840031,-0.0014672426,0.0030995563,-0.0009148679,-5.15092e-05,0.004673719,-0.0044617844,-0.0013358559,-0.002127788,-0.004212972,-0.004162303,-0.0005027643,-0.0041012424,0.0010560348,-0.0021198418,4.1846237e-05,-0.0052102935,0.003307925,-0.0036979215,-0.003129665,-0.0026382508,0.0050157933,0.0031914646,0.0010978507,-0.0024041708,-0.0035184377,-0.00050143903,-0.00414056,-0.002536325,-0.0007383972,-0.0025048035,0.0014583509,0.002596697,0.0030028091,-0.0027575188,0.00087643927,-0.00078235165,0.0027274142,0.00023481497,-0.002450826,0.0021177074,-0.0029566458,-0.004768289,-0.003839551,-0.0021087178,-0.0038263586,-0.0020776945,0.003657976,-0.004569607,0.0025273897,0.0033822022,-0.0041403505
v24_1,0.0023865688,-0.00294014,-0.0046072896,-0.004102008,-0.0008145495,-0.00051657134,-0.004729681,0.0033385605,0.0029722839,0.0031000506,0.0026501059,0.0015858861,-0.004843485,0.0008600749,0.0037808071,0.00113408,0.0005397379,0.00044326464,-0.00398848,-0.0030700995,-0.0036765782,0.0015045933,0.0013081961,0.0014508013,-0.003195324,0.0014751864,-0.0009244822,0.002776903,0.0038049316,-0.0031702607,0.0007064342,-0.0023283467,0.0025995648,-0.002261272,-0.00021956074,-0.00362609,0.00373064,-0.003874241,-0.004072645,0.002795644,-0.002365331,-0.0022780327,-0.00043134863,0.0027256755,-0.003106776,0.0022795573,-0.0015158581,0.00037974617,0.0015501616,-0.0019904105,0.004952143,-0.0026237508,-0.0020679217,0.004537691,0.0030413307,-0.00015210487,-0.002337145,-0.0038797366,8.093516e-05,-0.0031622045,6.970619e-05,0.0048181014,0.004219414,0.0012058696,-0.0024118423,-0.0009832508,-0.0012380566,0.004589955,-0.001870014,-0.0019324506,0.0015396585,0.004382135,0.00430905,0.00071813737,-0.0036757127,-0.0026080925,0.0015028295,0.003876092,-0.004167301,-0.0019142287,0.0010215432,0.0021678472,-0.003277919,0.002435633,0.00068293244,-0.0014741522,-2.101782e-06,-0.0019322608,-0.0016752307,0.0037686056,0.0018743946,-0.0011973068,0.002797703,-0.00097464735,-0.0037090136,0.0010353314,-0.004294489,0.0023737522,0.0031210904,-0.0038971913
v24_2;,-0.0027999904,0.0030668993,0.0017289557,-0.002523679,0.0017389082,-0.0044671763,-0.0035441231,-0.0022028708,-0.0040333113,0.00023933398,0.0001152248,0.0021785516,-0.0007309074,-0.003700321,0.0012998249,-0.004159714,0.0040659294,-0.00251784,-0.0011552456,-0.002553859,0.0026040473,0.0032384933,-0.0023023044,-0.0011319546,-0.004868118,-0.0003427578,-0.0032079522,0.003196815,0.003896306,0.0026055642,-0.0018012322,0.004821872,-0.0032436082,-0.0026903704,0.004770666,0.00036081445,0.0017150682,-0.0005813526,0.0015781726,-0.004941584,-0.0037524365,-0.004947892,0.0017994032,0.0019248887,-0.002994555,-0.0023323877,0.00064016716,0.001416453,0.0049818573,-0.0031283083,0.0011029133,0.0027577404,0.00051800534,-0.0039467653,0.0020175898,0.0018248302,-0.00410714,0.0009553381,0.002754316,-0.003839201,0.00028029195,0.0043618474,-0.00025949551,0.0014443016,-0.0022904486,-0.0019673533,0.004617085,0.0039770654,-0.004452576,-0.0005754695,-0.004349526,0.00027951627,5.2153267e-05,-0.0026741333,-0.00290362,0.0018041997,-0.000612045,0.003450746,0.0005168287,0.003652803,-0.0024388588,0.0016137671,-0.0042184936,-0.002644847,0.0015999599,-0.0035681922,-0.0020069683,0.0036748655,-0.0027196018,-0.0031991845,-0.0039049273,-0.0004802779,-0.0012059206,0.0011697822,-0.0030287055,-0.002012147,0.002082642,-0.0020667342,-0.0028035843,0.0041369237
